phi_theta,intensity
0.45378560551852587,0.8784808137389705
0.4886921905584125,0.8419315896963988
0.5235987755982991,0.8001758311828631
0.5585053606381853,0.8241523618729174
0.593411945678072,0.8313373819692687
0.6283185307179586,0.8082919984006801
0.6632251157578453,0.7839339883246217
0.6981317007977319,0.8173483451246434
0.7330382858376185,0.8059271121270517
0.7679448708775052,0.7531786115790766
0.8028514559173918,0.7583242216164939
0.8377580409572785,0.7365184940247352
0.8726646259971647,0.7306321602229665
0.9075712110370517,0.7301414801150159
0.9424777960769379,0.7033075380371718
0.977384381116825,0.6742579778726686
1.0122909661567112,0.6448236424733658
1.0471975511965974,0.6268535330891031
1.0821041362364845,0.6276036877918362
1.1170107212763707,0.636145234944648
1.1519173063162578,0.6037214037075894
1.186823891356144,0.5833825156828737
1.221730476396031,0.5719769137600652
1.2566370614359172,0.5519750171870975
1.2915436464758043,0.5465711177032921
1.3264502315156905,0.497489971183264
1.3613568165555767,0.46474276316791757
1.3962634015954638,0.48003805409920675
1.43116998663535,0.4498668781970152
1.466076571675237,0.4894914953242603
1.5009831567151233,0.4384117355918993
1.5358897417550104,0.4209875186662492
1.5707963267948966,0.37983572045217584
1.6057029118347836,0.40090325895851037
1.6406094968746698,0.36757964045667557
1.675516081914556,0.3874248115517648
1.7104226669544431,0.36691376093075295
1.7453292519943293,0.31985503536987325
1.7802358370342164,0.3290714759471229
1.8151424220741026,0.2521112727913589
1.8500490071139897,0.27903162397322717
1.8849555921538759,0.3036130851676054
1.919862177193763,0.280953383568089
1.9547687622336491,0.2554027386887631
1.9896753472735353,0.2383590034048972
2.0245819323134224,0.19792164024153047
2.0594885173533086,0.18681307561931831
2.0943951023931957,0.20652954181772185
2.129301687433082,0.22570880022734363
2.164208272472969,0.1358444263153484
2.199114857512855,0.18101176790427412
2.2340214425527423,0.1700496685807761
2.2689280275926285,0.16704127176097017
2.3038346126325147,0.12107038376021045
2.3387411976724017,0.11874486468828747
2.373647782712288,0.1215599874051889
2.408554367752175,0.09187875269799545
2.443460952792061,0.08009968098339618
2.4783675378319483,0.07975560541208604
2.5132741228718345,0.08923269180862951
2.5481807079117216,0.09185814356800752
2.5830872929516078,0.07811808976233485
2.617993877991494,0.07490146452323358
2.652900463031381,0.054944073511776596
2.6878070480712672,0.04999723826292451
2.7227136331111543,0.08314879612209598
2.7576202181510405,0.05649757992451165
2.7925268031909276,0.0533421156852757
2.827433388230814,0.07164882288471906
2.862339973270701,0.07618322510254229
2.897246558310587,0.07589831763740695
2.9321531433504733,0.058137892680956094
2.9670597283903604,0.04913941636202421
3.0019663134302466,0.05660622192864297
3.0368728984701336,0.05562719184288036
3.07177948351002,0.08175766552909759
3.106686068549907,0.06195958249693717
3.141592653589793,0.07173815345850308
