2015-06-26 21:25:04.849505,1,8,5432511,0,5672767,0,0,0,10376,10372,10729,11066,0,0,102,103
2015-06-26 21:25:31.232222,1,8,5423083,1,5671571,1,1,0,10379,10369,11167,11035,7587,0,17,18
2015-06-26 21:28:45.550298,1,8,5422465,0,5815360,0,1,1,10381,10368,10778,12224,0,0,97,9831255
2015-06-26 21:30:35.011444,1,8,5423816,0,5671975,1,0,0,10385,10366,0,10711,0,0,34,15110223
2015-06-26 21:31:30.916505,1,8,5422147,0,5739456,0,1,1,10379,10367,10846,10939,0,0,200,17603572
2015-06-26 21:34:03.410307,1,8,5568456,1,5675064,1,1,1,10375,10366,0,10735,0,0,173,23884564
2015-06-26 21:34:32.156184,1,8,5424657,1,5672791,0,0,0,10374,10371,12289,0,0,0,134,24666641
2015-06-26 21:36:39.364582,1,8,5447225,1,5672613,1,0,0,10381,10370,10735,10954,0,0,133,134
2015-06-26 21:37:01.590231,1,8,5422652,1,5691232,1,1,0,10386,10365,0,0,0,0,191,192
2015-06-26 21:38:51.817443,1,8,5423539,1,5674362,1,1,1,10378,10370,10698,0,0,0,142,143
2015-06-26 21:46:13.426251,1,8,5423311,1,5677554,0,1,1,10386,10370,0,11515,0,0,91,18324835
2015-06-26 21:50:03.632911,1,8,5433471,0,5671331,1,0,1,10375,10369,0,10778,0,5391,59,27701663
2015-06-26 21:50:54.122024,1,8,5456055,1,5674373,0,0,1,10380,10370,0,11858,0,0,45,29869787
2015-06-26 21:51:51.128934,1,8,5432432,1,5671842,1,0,1,10373,10373,0,0,0,0,229,32342321
2015-06-26 22:05:19.377918,1,9,5420830,1,5840300,1,1,0,10383,10373,0,0,0,0,235,236
2015-06-26 22:05:21.638343,1,9,5425154,1,5719640,0,0,0,10377,10372,11233,11064,0,0,192,193
2015-06-26 22:05:53.581153,1,9,5423263,0,5675372,0,1,1,10382,10374,0,0,0,0,190,1440928
2015-06-26 22:09:26.224116,1,9,5426661,1,5672916,1,0,1,10382,10372,0,0,0,0,111,10192215
2015-06-26 22:09:47.661465,1,9,5423737,1,5720896,1,1,0,10380,10367,10687,10737,0,0,8,11127589
2015-06-26 22:16:31.745066,1,9,5424875,0,5674821,1,1,0,10379,10365,10835,0,0,0,26,27
2015-06-26 22:18:17.099218,1,9,5438826,1,5671333,1,0,1,10384,10367,10720,10978,0,0,100,4294968
2015-06-26 22:19:39.570561,1,9,5423501,1,5673403,0,1,0,10375,10369,0,0,0,0,99,100
2015-06-26 22:20:06.314251,1,9,5423694,1,5685375,1,1,0,10379,10369,0,0,0,0,132,133
2015-06-26 22:21:28.713394,1,9,5427267,1,5718812,1,1,0,10382,10368,10787,11118,0,0,92,3494761
2015-06-26 22:25:35.753735,1,9,5421993,0,5679062,1,0,1,10377,10368,10952,0,0,0,178,13487910
2015-06-26 22:26:13.711261,1,9,5424950,0,5673015,1,1,1,10378,10368,10740,0,0,0,240,15159632
2015-06-26 22:28:50.925223,1,9,5423882,0,5688977,0,1,1,10385,10367,0,11084,0,0,159,20455651
2015-06-26 22:31:20.221218,1,9,5422080,1,5671983,1,0,1,10374,10364,0,11026,0,0,102,27194191
2015-06-26 22:31:31.558954,1,9,5424567,1,5673036,1,1,0,10380,10367,11046,0,0,0,225,27706600
2015-06-26 22:31:53.157518,1,9,5446834,1,5671298,1,0,1,10376,10362,0,0,0,0,228,28672451
2015-06-26 22:31:59.196311,1,9,5437711,0,5672515,1,0,0,10376,10368,0,10936,0,0,72,28904219
2015-06-26 22:36:54.340856,1,9,5422842,1,5672020,1,0,1,10378,10366,10954,0,0,0,218,40174516
2015-06-26 22:39:43.076228,1,9,5425177,0,5672318,1,0,1,10379,10367,10817,10767,0,0,180,46355855
2015-06-26 22:42:30.846115,1,9,5424832,0,5712143,0,1,0,10376,10370,10836,10895,0,5407,87,53332300
2015-06-26 22:42:46.184653,1,9,5446774,1,5676278,0,0,0,10378,10368,0,0,0,0,211,212
2015-06-26 22:43:38.807189,1,9,5423470,1,5673842,1,1,0,10384,10371,0,10846,0,0,138,139
2015-06-26 22:48:02.820505,1,10,5456254,0,5672992,1,1,1,10377,10365,10724,10773,0,0,165,0
2015-06-26 22:49:04.413267,1,10,5528482,1,5705564,1,0,0,10384,10365,11160,0,0,0,174,0
2015-06-26 22:49:05.071994,1,10,5433808,0,5677174,0,0,0,10379,10373,12251,10722,0,0,59,0
2015-06-26 22:52:52.151822,1,10,5423367,1,5702222,1,0,0,10377,10368,11112,0,0,0,66,67
2015-06-26 22:53:47.248800,1,10,5452677,0,5795132,0,1,0,10374,10367,10700,0,0,0,127,2250845
2015-06-26 22:58:42.972242,1,10,5435340,0,5672463,1,1,0,10381,10368,11000,0,0,0,90,14939106
2015-06-26 22:59:59.991565,1,10,5425801,1,5709464,1,0,1,10378,10363,0,0,0,0,70,18430993
2015-06-26 23:02:20.149537,1,10,5435607,1,5774725,0,0,1,10379,10370,0,10846,0,0,45,46
2015-06-26 23:03:10.336186,1,10,5433420,1,5671223,1,0,1,10381,10372,0,10745,0,0,30,31
2015-06-26 23:03:44.737550,1,10,5423927,1,5673766,1,0,0,10380,10373,0,0,0,0,210,1425138
2015-06-26 23:07:49.334449,1,10,5422569,1,5731626,1,0,1,10379,10368,0,0,0,0,20,21
2015-06-26 23:08:13.315219,1,10,5432575,1,5672022,1,0,0,10374,10364,0,10796,0,0,114,115
2015-06-26 23:11:14.466666,1,10,5438425,0,5772450,0,1,1,10377,10370,10810,0,0,0,232,7996836
2015-06-26 23:15:18.952669,1,10,5423541,1,5676229,0,1,1,10384,10365,0,0,0,0,94,18910929
2015-06-26 23:15:20.328436,1,10,5425871,0,5676826,0,0,1,10382,10371,10890,0,0,0,39,18962580
2015-06-26 23:18:39.119608,1,10,5473413,1,5676954,1,1,1,10378,10367,0,0,0,0,179,27143809
2015-06-26 23:19:04.187765,1,10,5435538,1,5688555,1,1,1,10381,10369,11074,10751,0,0,75,28234049
2015-06-26 23:19:10.734832,1,10,5425164,1,5672842,1,1,0,10383,10368,11566,0,0,0,130,28542323
2015-06-26 23:20:38.842014,1,10,5429267,1,5672499,0,0,1,10377,10371,0,10791,0,0,120,32442100
2015-06-26 23:22:00.708859,1,10,5431188,0,5707985,0,0,0,10379,10371,0,0,0,0,96,36084588
2015-06-26 23:24:38.916684,1,10,5444743,1,5791966,1,0,0,10381,10366,0,10727,0,0,137,42933918
2015-06-27 10:24:41.787888,2,1,5423960,0,5677737,0,0,1,10380,10371,0,0,0,0,0,0
2015-06-27 10:24:50.273512,2,1,5436039,0,5674115,0,1,0,10381,10368,11067,0,0,0,171,0
2015-06-27 10:25:33.041325,2,1,5423569,0,5685503,0,0,1,10377,10371,10793,10850,0,0,1614722,0
2015-06-27 10:31:17.399582,2,2,5433618,0,5674752,1,0,1,10376,10367,0,0,0,0,0,0
2015-06-27 11:03:03.256980,2,3,5423327,1,5800878,1,0,1,10382,10371,10759,0,0,0,0,0
2015-06-27 11:03:21.962284,2,3,5422106,0,5748603,0,0,0,10382,10367,0,10770,7576,0,0,0
2015-06-27 11:05:02.464088,2,3,5428905,0,5686208,1,1,1,10379,10367,0,11011,0,0,0,0
