r_m,yukawa,frac_gravity,frac_EM
0.02809451594981406,6.290812647503187e-13,6.290812647503187e-15,6.290812647503187e-19
0.02875058040944877,3.2642361993279593e-13,3.2642361993279594e-15,3.264236199327959e-19
0.02942196531724374,1.6680260005568007e-13,1.6680260005568006e-15,1.6680260005568007e-19
0.030109028437025925,8.391026532407307e-14,8.391026532407307e-16,8.391026532407307e-20
0.030812135887140022,4.153932245999051e-14,4.153932245999051e-16,4.153932245999051e-20
0.031531662335543616,2.0228936095608006e-14,2.0228936095608006e-16,2.0228936095608004e-20
0.032267991199458085,9.687004020186787e-15,9.687004020186787e-17,9.687004020186787e-21
0.03302151484968176,4.559721491469506e-15,4.5597214914695065e-17,4.559721491469506e-21
0.03379263481967431,2.1088474694331518e-15,2.1088474694331518e-17,2.1088474694331518e-21
0.034581762019523773,9.579251605128687e-16,9.579251605128686e-18,9.579251605128687e-22
0.03538931695490988,4.271839509686203e-16,4.271839509686203e-18,4.271839509686203e-22
0.03621572995118075,1.8694261960065478e-16,1.869426196006548e-18,1.8694261960065478e-22
0.03706144138266228,8.024546834789314e-17,8.024546834789314e-19,8.024546834789314e-23
0.03792690190732246,3.377192265420829e-17,3.377192265420829e-19,3.3771922654208286e-23
0.03881257270691536,1.392880456735469e-17,1.392880456735469e-19,1.392880456735469e-23
0.03971892573273302,5.627166002936224e-18,5.627166002936224e-20,5.627166002936224e-24
0.040646443957096275,2.2257361543754717e-18,2.2257361543754717e-20,2.2257361543754716e-24
0.04159562163071843,8.614916143622469e-19,8.61491614362247e-21,8.61491614362247e-25
0.042566964546078716,3.261385877395994e-19,3.261385877395994e-21,3.261385877395994e-25
0.04356099030694608,1.2069861410948139e-19,1.206986141094814e-21,1.2069861410948138e-25
0.044578228604197065,4.364367410645152e-20,4.364367410645152e-22,4.364367410645152e-26
0.04561922149807459,1.5410752110620643e-20,1.5410752110620644e-22,1.5410752110620644e-26
0.0466845237070379,5.310910268209444e-21,5.310910268209444e-23,5.310910268209444e-27
0.04777470290335773,1.7852956816866847e-21,1.7852956816866847e-23,1.7852956816866845e-27
0.04889034001561443,5.850528682601156e-22,5.850528682601156e-24,5.850528682601156e-28
0.05003202953825999,1.8679517460780696e-22,1.8679517460780697e-24,1.8679517460780696e-28
0.05120037984840887,5.807076676507454e-23,5.807076676507453e-25,5.807076676507453e-29
0.052396013530026445,1.7567115236374138e-23,1.756711523637414e-25,1.7567115236374137e-29
0.05361956770568817,5.167941910397295e-24,5.167941910397295e-26,5.1679419103972945e-30
0.05487169437608599,1.4774946595460043e-24,1.4774946595460045e-26,1.4774946595460042e-30
0.05615306076746272,4.1023769818438606e-25,4.1023769818438606e-27,4.10237698184386e-31
0.05746434968715974,1.1054777977766701e-25,1.1054777977766701e-27,1.1054777977766701e-31
0.05880625988746757,2.889121655154746e-26,2.889121655154746e-28,2.889121655154746e-32
0.060179506437973276,7.317663425616354e-27,7.317663425616354e-29,7.317663425616353e-33
0.06158482110660261,1.7949486319570365e-27,1.7949486319570366e-29,1.7949486319570364e-33
0.06302295274956024,4.260684611409896e-28,4.2606846114098965e-30,4.260684611409896e-34
0.06449466771037621,9.779613721143559e-29,9.77961372114356e-31,9.779613721143559e-35
0.06600075022827089,2.1688942350064208e-29,2.1688942350064207e-31,2.1688942350064206e-35
0.06754200285605587,4.643878653539636e-30,4.643878653539636e-32,4.6438786535396355e-36
0.06911924688779365,9.591631456508796e-31,9.591631456508797e-33,9.591631456508795e-37
0.07073332279644438,1.9094497019264315e-31,1.9094497019264314e-33,1.9094497019264312e-37
0.07238509068173248,3.660619129149512e-32,3.6606191291495123e-34,3.660619129149512e-38
0.07407543072847163,6.752260517699819e-33,6.75226051769982e-35,6.752260517699818e-39
0.07580524367559262,1.1972944582741265e-33,1.1972944582741265e-35,1.1972944582741264e-39
0.07757545129612414,2.038964061068076e-34,2.0389640610680758e-36,2.0389640610680758e-40
0.07938699688838223,3.331695609397563e-35,3.3316956093975633e-37,3.3316956093975627e-41
0.08124084577862965,5.218539477465306e-36,5.218539477465306e-38,5.2185394774653056e-42
0.08313798583547334,7.827652098318424e-37,7.827652098318425e-39,7.827652098318424e-43
0.08507942799627444,1.123243457691129e-37,1.1232434576911289e-39,1.123243457691129e-43
0.08706620680585117,1.5403762856690147e-38,1.5403762856690147e-40,1.5403762856690146e-44
0.08909938096776107,2.016649879261228e-39,2.016649879261228e-41,2.016649879261228e-45
0.09118003390845682,2.5177604883612903e-40,2.5177604883612903e-42,2.51776048836129e-46
0.09330927435461664,2.99431190763832e-41,2.99431190763832e-43,2.99431190763832e-47
0.09548823692395657,3.388329346558826e-42,3.388329346558826e-44,3.388329346558826e-48
0.09771808272983899,3.643979191023854e-43,3.643979191023854e-45,3.6439791910238535e-49
0.1,3.720075976020836e-44,3.7200759760208366e-46,3.720075976020836e-50
